data_id,data_name,products,link
international-harvest-inc,International-harvest-inc,22,https://world.openfoodfacts.org/brand/international-harvest-inc
gfa-brands-inc,Gfa-brands-inc,22,https://world.openfoodfacts.org/brand/gfa-brands-inc
crustarmor,Crustarmor,22,https://world.openfoodfacts.org/brand/crustarmor
howie-s,Howie-s,22,https://world.openfoodfacts.org/brand/howie-s
forte-pharma,Forte-pharma,22,https://world.openfoodfacts.org/brand/forte-pharma
comptoir-sushi,Comptoir-sushi,22,https://world.openfoodfacts.org/brand/comptoir-sushi
la-petite-fabrique-provencale,La-petite-fabrique-provencale,22,https://world.openfoodfacts.org/brand/la-petite-fabrique-provencale
cafes-dagobert,Cafes-dagobert,22,https://world.openfoodfacts.org/brand/cafes-dagobert
agromart-balear,Agromart-balear,22,https://world.openfoodfacts.org/brand/agromart-balear
sapori,Sapori,22,https://world.openfoodfacts.org/brand/sapori
andre-laurent,Andre-laurent,22,https://world.openfoodfacts.org/brand/andre-laurent
k-classic-kaufland,K-classic-kaufland,22,https://world.openfoodfacts.org/brand/k-classic-kaufland
les-petites-parisiennes-confiturieres,Les-petites-parisiennes-confiturieres,22,https://world.openfoodfacts.org/brand/les-petites-parisiennes-confiturieres
rocka-nutrition,Rocka-nutrition,22,https://world.openfoodfacts.org/brand/rocka-nutrition
margherita,Margherita,22,https://world.openfoodfacts.org/brand/margherita
francesco-rinaldi,Francesco-rinaldi,22,https://world.openfoodfacts.org/brand/francesco-rinaldi
kewpie,Kewpie,22,https://world.openfoodfacts.org/brand/kewpie
bissinger-auerquelle,Bissinger-auerquelle,22,https://world.openfoodfacts.org/brand/bissinger-auerquelle
ไวตามิ้ลค์,ไวตามิ้ลค์,22,https://world.openfoodfacts.org/brand/%E0%B9%84%E0%B8%A7%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B9%89%E0%B8%A5%E0%B8%84%E0%B9%8C
j-j-snack-foods-corp,J-j-snack-foods-corp,22,https://world.openfoodfacts.org/brand/j-j-snack-foods-corp
la-chanca,La-chanca,22,https://world.openfoodfacts.org/brand/la-chanca
ideas,Ideas,22,https://world.openfoodfacts.org/brand/ideas
rewe-frei-von,Rewe-frei-von,22,https://world.openfoodfacts.org/brand/rewe-frei-von
lancelot,Lancelot,22,https://world.openfoodfacts.org/brand/lancelot
ynsadiet,Ynsadiet,22,https://world.openfoodfacts.org/brand/ynsadiet
manor-food,Manor-food,22,https://world.openfoodfacts.org/brand/manor-food
biscuiterie-brieuc,Biscuiterie-brieuc,22,https://world.openfoodfacts.org/brand/biscuiterie-brieuc
one-day-more,One-day-more,22,https://world.openfoodfacts.org/brand/one-day-more
donatura,Donatura,22,https://world.openfoodfacts.org/brand/donatura
le-conserve-daune,Le-conserve-daune,22,https://world.openfoodfacts.org/brand/le-conserve-daune
alhambra,Alhambra,22,https://world.openfoodfacts.org/brand/alhambra
tropical-valley-foods,Tropical-valley-foods,22,https://world.openfoodfacts.org/brand/tropical-valley-foods
young-s,Young-s,22,https://world.openfoodfacts.org/brand/young-s
pop-gourmet-llc,Pop-gourmet-llc,22,https://world.openfoodfacts.org/brand/pop-gourmet-llc
eigenmarke-aldi-sud,Eigenmarke-aldi-sud,22,https://world.openfoodfacts.org/brand/eigenmarke-aldi-sud
goldsteig,Goldsteig,22,https://world.openfoodfacts.org/brand/goldsteig
tago,Tago,22,https://world.openfoodfacts.org/brand/tago
boca,Boca,22,https://world.openfoodfacts.org/brand/boca
wilderness-poets,Wilderness-poets,22,https://world.openfoodfacts.org/brand/wilderness-poets
ice-chips-candy,Ice-chips-candy,22,https://world.openfoodfacts.org/brand/ice-chips-candy
charcuterie-du-blavet,Charcuterie-du-blavet,22,https://world.openfoodfacts.org/brand/charcuterie-du-blavet
maple-joe,Maple-joe,22,https://world.openfoodfacts.org/brand/maple-joe
nature-s-pick,Nature-s-pick,22,https://world.openfoodfacts.org/brand/nature-s-pick
armoric,Armoric,22,https://world.openfoodfacts.org/brand/armoric
gurma,Gurma,22,https://world.openfoodfacts.org/brand/gurma
u-bon-vegetarien,U-bon-vegetarien,22,https://world.openfoodfacts.org/brand/u-bon-vegetarien
one-stop,One-stop,22,https://world.openfoodfacts.org/brand/one-stop
gerio,Gerio,22,https://world.openfoodfacts.org/brand/gerio
torre-de-nunez,Torre-de-nunez,22,https://world.openfoodfacts.org/brand/torre-de-nunez
handl-tyrol,Handl-tyrol,22,https://world.openfoodfacts.org/brand/handl-tyrol
european-gourmet-bakery,European-gourmet-bakery,22,https://world.openfoodfacts.org/brand/european-gourmet-bakery
cremissimo,Cremissimo,22,https://world.openfoodfacts.org/brand/cremissimo
hoffman-s,Hoffman-s,22,https://world.openfoodfacts.org/brand/hoffman-s
delabli,Delabli,22,https://world.openfoodfacts.org/brand/delabli
king-s-hawaiian,King-s-hawaiian,22,https://world.openfoodfacts.org/brand/king-s-hawaiian
gourmet-latino,Gourmet-latino,22,https://world.openfoodfacts.org/brand/gourmet-latino
joseph-s,Joseph-s,21,https://world.openfoodfacts.org/brand/joseph-s
guillaume-dunoy,Guillaume-dunoy,21,https://world.openfoodfacts.org/brand/guillaume-dunoy
solens,Solens,21,https://world.openfoodfacts.org/brand/solens
dimmidisi,Dimmidisi,21,https://world.openfoodfacts.org/brand/dimmidisi
norteno,Norteno,21,https://world.openfoodfacts.org/brand/norteno
kamar,Kamar,21,https://world.openfoodfacts.org/brand/kamar
tony-chachere-s,Tony-chachere-s,21,https://world.openfoodfacts.org/brand/tony-chachere-s
freshlike,Freshlike,21,https://world.openfoodfacts.org/brand/freshlike
lucas,Lucas,21,https://world.openfoodfacts.org/brand/lucas
steve-s-paleogoods,Steve-s-paleogoods,21,https://world.openfoodfacts.org/brand/steve-s-paleogoods
trentin,Trentin,21,https://world.openfoodfacts.org/brand/trentin
ole-mexican-foods-inc,Ole-mexican-foods-inc,21,https://world.openfoodfacts.org/brand/ole-mexican-foods-inc
bob-evans-farms-inc,Bob-evans-farms-inc,21,https://world.openfoodfacts.org/brand/bob-evans-farms-inc
back-to-nature-foods-company-llc,Back-to-nature-foods-company-llc,21,https://world.openfoodfacts.org/brand/back-to-nature-foods-company-llc
musa,Musa,21,https://world.openfoodfacts.org/brand/musa
iglesias,Iglesias,21,https://world.openfoodfacts.org/brand/iglesias
dop,Dop,21,https://world.openfoodfacts.org/brand/dop
wicked-kitchen,Wicked-kitchen,21,https://world.openfoodfacts.org/brand/wicked-kitchen
rana-meal-solutions-llc,Rana-meal-solutions-llc,21,https://world.openfoodfacts.org/brand/rana-meal-solutions-llc
rincon-del-segura,Rincon-del-segura,21,https://world.openfoodfacts.org/brand/rincon-del-segura
puck,Puck,21,https://world.openfoodfacts.org/brand/puck
peroni,Peroni,21,https://world.openfoodfacts.org/brand/peroni
bledidej,Bledidej,21,https://world.openfoodfacts.org/brand/bledidej
jake,Jake,21,https://world.openfoodfacts.org/brand/jake
kehe-distributors-llc,Kehe-distributors-llc,21,https://world.openfoodfacts.org/brand/kehe-distributors-llc
les-ruches-royales,Les-ruches-royales,21,https://world.openfoodfacts.org/brand/les-ruches-royales
oh-sugar,Oh-sugar,21,https://world.openfoodfacts.org/brand/oh-sugar
sagres,Sagres,21,https://world.openfoodfacts.org/brand/sagres
mas-trigo,Mas-trigo,21,https://world.openfoodfacts.org/brand/mas-trigo
intrastate-distributors-inc,Intrastate-distributors-inc,21,https://world.openfoodfacts.org/brand/intrastate-distributors-inc
nahil,Nahil,21,https://world.openfoodfacts.org/brand/nahil
happytot-organics,Happytot-organics,21,https://world.openfoodfacts.org/brand/happytot-organics
la-ibense,La-ibense,21,https://world.openfoodfacts.org/brand/la-ibense
centurion,Centurion,21,https://world.openfoodfacts.org/brand/centurion
havanna,Havanna,21,https://world.openfoodfacts.org/brand/havanna
jose-martinez-mfg,Jose-martinez-mfg,21,https://world.openfoodfacts.org/brand/jose-martinez-mfg
hershey,Hershey,21,https://world.openfoodfacts.org/brand/hershey
like-meat,Like-meat,21,https://world.openfoodfacts.org/brand/like-meat
altapharma,Altapharma,21,https://world.openfoodfacts.org/brand/altapharma
hemosa,Hemosa,21,https://world.openfoodfacts.org/brand/hemosa
lancaster,Lancaster,21,https://world.openfoodfacts.org/brand/lancaster
emmi-caffe-latte,Emmi-caffe-latte,21,https://world.openfoodfacts.org/brand/emmi-caffe-latte
creamfields,Creamfields,21,https://world.openfoodfacts.org/brand/creamfields
semper,Semper,21,https://world.openfoodfacts.org/brand/semper
palancares,Palancares,21,https://world.openfoodfacts.org/brand/palancares
mi-nino,Mi-nino,21,https://world.openfoodfacts.org/brand/mi-nino
premieur,Premieur,21,https://world.openfoodfacts.org/brand/premieur
daniele-inc,Daniele-inc,21,https://world.openfoodfacts.org/brand/daniele-inc
luna-larry-s,Luna-larry-s,21,https://world.openfoodfacts.org/brand/luna-larry-s
guaranteed-value,Guaranteed-value,21,https://world.openfoodfacts.org/brand/guaranteed-value
chavegrand,Chavegrand,21,https://world.openfoodfacts.org/brand/chavegrand
delizie-del-sole,Delizie-del-sole,21,https://world.openfoodfacts.org/brand/delizie-del-sole
sky-valley-foods-inc,Sky-valley-foods-inc,21,https://world.openfoodfacts.org/brand/sky-valley-foods-inc
hint,Hint,21,https://world.openfoodfacts.org/brand/hint
hp,Hp,21,https://world.openfoodfacts.org/brand/hp
petit-furet,Petit-furet,21,https://world.openfoodfacts.org/brand/petit-furet
la-grange,La-grange,21,https://world.openfoodfacts.org/brand/la-grange
tarallificio-mediterraneo,Tarallificio-mediterraneo,21,https://world.openfoodfacts.org/brand/tarallificio-mediterraneo
distriborg,Distriborg,21,https://world.openfoodfacts.org/brand/distriborg
bai-brands-llc,Bai-brands-llc,21,https://world.openfoodfacts.org/brand/bai-brands-llc
the-vegetarian-butcher,The-vegetarian-butcher,21,https://world.openfoodfacts.org/brand/the-vegetarian-butcher
boucherie-andre,Boucherie-andre,21,https://world.openfoodfacts.org/brand/boucherie-andre
coffea,Coffea,21,https://world.openfoodfacts.org/brand/coffea
ecover,Ecover,21,https://world.openfoodfacts.org/brand/ecover
bio-pays,Bio-pays,21,https://world.openfoodfacts.org/brand/bio-pays
delikatessa,Delikatessa,21,https://world.openfoodfacts.org/brand/delikatessa
eurochamp,Eurochamp,21,https://world.openfoodfacts.org/brand/eurochamp
ทิปโก้,ทิปโก้,21,https://world.openfoodfacts.org/brand/%E0%B8%97%E0%B8%B4%E0%B8%9B%E0%B9%82%E0%B8%81%E0%B9%89
higher-living,Higher-living,21,https://world.openfoodfacts.org/brand/higher-living
mere-poulard,Mere-poulard,21,https://world.openfoodfacts.org/brand/mere-poulard
nature-d-origine,Nature-d-origine,21,https://world.openfoodfacts.org/brand/nature-d-origine
auvernou,Auvernou,21,https://world.openfoodfacts.org/brand/auvernou
ok,Ok,21,https://world.openfoodfacts.org/brand/ok
la-masia,La-masia,21,https://world.openfoodfacts.org/brand/la-masia
mt-olive-pickle-company-inc,Mt-olive-pickle-company-inc,21,https://world.openfoodfacts.org/brand/mt-olive-pickle-company-inc
spicebar,Spicebar,21,https://world.openfoodfacts.org/brand/spicebar
ramo,Ramo,21,https://world.openfoodfacts.org/brand/ramo
les-tilapins-de-casino,Les-tilapins-de-casino,21,https://world.openfoodfacts.org/brand/les-tilapins-de-casino
setzer,Setzer,21,https://world.openfoodfacts.org/brand/setzer
la-perla,La-perla,21,https://world.openfoodfacts.org/brand/la-perla
porcidou,Porcidou,21,https://world.openfoodfacts.org/brand/porcidou
le-bon-semeur,Le-bon-semeur,21,https://world.openfoodfacts.org/brand/le-bon-semeur
feiraco,Feiraco,21,https://world.openfoodfacts.org/brand/feiraco
latti,Latti,21,https://world.openfoodfacts.org/brand/latti
lubella,Lubella,21,https://world.openfoodfacts.org/brand/lubella
cot,Cot,21,https://world.openfoodfacts.org/brand/cot
tablettes,Tablettes,21,https://world.openfoodfacts.org/brand/tablettes
falsbourg,Falsbourg,21,https://world.openfoodfacts.org/brand/falsbourg
fit-food,Fit-food,21,https://world.openfoodfacts.org/brand/fit-food
go-vege,Go-vege,21,https://world.openfoodfacts.org/brand/go-vege
lewiatan,Lewiatan,21,https://world.openfoodfacts.org/brand/lewiatan
botticelli-foods-corp,Botticelli-foods-corp,21,https://world.openfoodfacts.org/brand/botticelli-foods-corp
lacta,Lacta,21,https://world.openfoodfacts.org/brand/lacta
the-jel-sert-co,The-jel-sert-co,21,https://world.openfoodfacts.org/brand/the-jel-sert-co
delices-erable-cie,Delices-erable-cie,21,https://world.openfoodfacts.org/brand/delices-erable-cie
camporel,Camporel,21,https://world.openfoodfacts.org/brand/camporel
shahia,Shahia,21,https://world.openfoodfacts.org/brand/shahia
furmano-s,Furmano-s,21,https://world.openfoodfacts.org/brand/furmano-s
tosh,Tosh,21,https://world.openfoodfacts.org/brand/tosh
biotechnie,Biotechnie,21,https://world.openfoodfacts.org/brand/biotechnie
choco-moment,Choco-moment,21,https://world.openfoodfacts.org/brand/choco-moment
hereford,Hereford,21,https://world.openfoodfacts.org/brand/hereford
chuckanut-bay-foods,Chuckanut-bay-foods,21,https://world.openfoodfacts.org/brand/chuckanut-bay-foods
grillido,Grillido,21,https://world.openfoodfacts.org/brand/grillido
holsum,Holsum,21,https://world.openfoodfacts.org/brand/holsum
maison-dandoy,Maison-dandoy,21,https://world.openfoodfacts.org/brand/maison-dandoy
senoble,Senoble,21,https://world.openfoodfacts.org/brand/senoble
de-beukelaer,De-beukelaer,21,https://world.openfoodfacts.org/brand/de-beukelaer
royal-greenland,Royal-greenland,21,https://world.openfoodfacts.org/brand/royal-greenland
yo,Yo,21,https://world.openfoodfacts.org/brand/yo
ponnath,Ponnath,21,https://world.openfoodfacts.org/brand/ponnath
good-food,Good-food,21,https://world.openfoodfacts.org/brand/good-food
nurishh,Nurishh,21,https://world.openfoodfacts.org/brand/nurishh
hollinger,Hollinger,21,https://world.openfoodfacts.org/brand/hollinger
4c-foods-corp,4c-foods-corp,21,https://world.openfoodfacts.org/brand/4c-foods-corp
paradeigma,Paradeigma,21,https://world.openfoodfacts.org/brand/paradeigma
the-pantry,The-pantry,21,https://world.openfoodfacts.org/brand/the-pantry
heera,Heera,21,https://world.openfoodfacts.org/brand/heera
creative-nature,Creative-nature,21,https://world.openfoodfacts.org/brand/creative-nature
mountain-dairy,Mountain-dairy,21,https://world.openfoodfacts.org/brand/mountain-dairy
bee-international-inc,Bee-international-inc,21,https://world.openfoodfacts.org/brand/bee-international-inc
vitalia,Vitalia,21,https://world.openfoodfacts.org/brand/vitalia
kupfer,Kupfer,21,https://world.openfoodfacts.org/brand/kupfer
terry-s,Terry-s,21,https://world.openfoodfacts.org/brand/terry-s
schulte,Schulte,21,https://world.openfoodfacts.org/brand/schulte
la-barre,La-barre,21,https://world.openfoodfacts.org/brand/la-barre
areilladou,Areilladou,21,https://world.openfoodfacts.org/brand/areilladou
bar-s-foods-co,Bar-s-foods-co,21,https://world.openfoodfacts.org/brand/bar-s-foods-co
arizona-snack-company,Arizona-snack-company,21,https://world.openfoodfacts.org/brand/arizona-snack-company
dream-foods,Dream-foods,21,https://world.openfoodfacts.org/brand/dream-foods
garden-protein-international-inc,Garden-protein-international-inc,21,https://world.openfoodfacts.org/brand/garden-protein-international-inc
365-delhaize,365-delhaize,21,https://world.openfoodfacts.org/brand/365-delhaize
chaleur-creole,Chaleur-creole,21,https://world.openfoodfacts.org/brand/chaleur-creole
grand-italia,Grand-italia,21,https://world.openfoodfacts.org/brand/grand-italia
mieux-vivre-sans-gluten,Mieux-vivre-sans-gluten,21,https://world.openfoodfacts.org/brand/mieux-vivre-sans-gluten
la-trattoria,La-trattoria,21,https://world.openfoodfacts.org/brand/la-trattoria
rasting,Rasting,21,https://world.openfoodfacts.org/brand/rasting
lotus-foods,Lotus-foods,21,https://world.openfoodfacts.org/brand/lotus-foods
campo-dei-fiori,Campo-dei-fiori,21,https://world.openfoodfacts.org/brand/campo-dei-fiori
valbonta,Valbonta,21,https://world.openfoodfacts.org/brand/valbonta
ferrara,Ferrara,21,https://world.openfoodfacts.org/brand/ferrara
baratti-milano,Baratti-milano,21,https://world.openfoodfacts.org/brand/baratti-milano
les-raffineurs-de-fruits,Les-raffineurs-de-fruits,21,https://world.openfoodfacts.org/brand/les-raffineurs-de-fruits
kopparberg,Kopparberg,21,https://world.openfoodfacts.org/brand/kopparberg
rising-moon-organics,Rising-moon-organics,21,https://world.openfoodfacts.org/brand/rising-moon-organics
fabi-saa,Fabi-saa,21,https://world.openfoodfacts.org/brand/fabi-saa
gotxoki,Gotxoki,21,https://world.openfoodfacts.org/brand/gotxoki
pralus,Pralus,21,https://world.openfoodfacts.org/brand/pralus
mamia,Mamia,21,https://world.openfoodfacts.org/brand/mamia
jana,Jana,21,https://world.openfoodfacts.org/brand/jana
a-1,A-1,21,https://world.openfoodfacts.org/brand/a-1
wan-kwai,Wan-kwai,21,https://world.openfoodfacts.org/brand/wan-kwai
tulipan,Tulipan,21,https://world.openfoodfacts.org/brand/tulipan
kif,Kif,21,https://world.openfoodfacts.org/brand/kif
schluckwerder,Schluckwerder,21,https://world.openfoodfacts.org/brand/schluckwerder
bio-darma,Bio-darma,21,https://world.openfoodfacts.org/brand/bio-darma
el-granero-de-levante,El-granero-de-levante,21,https://world.openfoodfacts.org/brand/el-granero-de-levante
zuaitzo,Zuaitzo,21,https://world.openfoodfacts.org/brand/zuaitzo
meditea,Meditea,21,https://world.openfoodfacts.org/brand/meditea
nature-s-way,Nature-s-way,21,https://world.openfoodfacts.org/brand/nature-s-way
risso,Risso,21,https://world.openfoodfacts.org/brand/risso
off-the-eaten-path,Off-the-eaten-path,21,https://world.openfoodfacts.org/brand/off-the-eaten-path
ja-rewe,Ja-rewe,21,https://world.openfoodfacts.org/brand/ja-rewe
origen,Origen,21,https://world.openfoodfacts.org/brand/origen
møllerens,Møllerens,21,https://world.openfoodfacts.org/brand/m%C3%B8llerens
candelas,Candelas,21,https://world.openfoodfacts.org/brand/candelas
maison-raymond,Maison-raymond,21,https://world.openfoodfacts.org/brand/maison-raymond
jetgum,Jetgum,21,https://world.openfoodfacts.org/brand/jetgum
castellane,Castellane,21,https://world.openfoodfacts.org/brand/castellane
sawes,Sawes,21,https://world.openfoodfacts.org/brand/sawes
meadow-fresh,Meadow-fresh,21,https://world.openfoodfacts.org/brand/meadow-fresh
espana-e-hijos,Espana-e-hijos,21,https://world.openfoodfacts.org/brand/espana-e-hijos
strongbow,Strongbow,21,https://world.openfoodfacts.org/brand/strongbow
